,id_website,description
68,152051129,"QUARTIER ST ÉTIENNE- Rue du Moulin de Pierre (très calme). A 5 min du Métro Mairie d'Issy et de tous les commerces, dans une maison entièrement rénovée et transformée en 2 logements, superbe DUPLEX de 80.31 m² (1er et 2ième étage) vous offrant séjour et cuisine US meublée et semi équipée de 26 m², 3 chambres, salle de bains et salle d'eau, grande terrasse de 15 m² vue tout Paris. Jouissance exclusive du jardin. Cave et local vélo, une place de parking.. Dépôt de garantie 2.487,39 euros. Honoraires de location 1.204,65 eurosTTC Loyer mensuel 2487 euros - Charges locatives 50 euros - Honoraire TTC à la charge du locataire 240.93 euros dont 240.93 euros d'honoraires d'état des lieux."
69,152102883,"A LOUER ISSY LES MOULINEAUX BEL APPARTEMENT F3 au 1er étage - Entrée - Séjour - 2 chambres - cuisine entièrement aménagée - Salle de bain - WC séparé - dégagement et rangements - un parking et une cave au sous-sol. Proche commerces et transports en commun (tramway, bus). Loyer 1799 € CC. Disponible de suite. Location exclusivement en résidence secondaire et bail société pour logement de fonction."
70,152102885,"A LOUER ISSY LES MOULINEAUX GRAND APPARTEMENT F5 au 2ème étage - Entrée - Séjour et 4 chambres avec balcon - cuisine - une salle de bain - une salle d'eau - 2 WC séparés - dégagement et rangements - 2 parkings en enfilade - cave. Proche commerces et transports en commun (tramway, bus). Loyer 2653 € CC. Location exclusivement en résidence secondaire et bail société pour logement de fonction."
71,152115469,"STUDIO MEUBLÉ - 20 M² - 14 RUE DANTON Beau studio meublé à proximité du métro (ligne 12 mairie d'Issy) au 3ème étage comprenant une entrée, une pièce de vie, une cuisine séparée, une salle d'eau/WC. Chauffage collectif Tel: ou SMS."
72,152150505,"Au coeur du quartier de la Ferme, à proximité du T2, du centre commercial des 3 Moulins et du parc de l'île Saint Germain, dans résidence sécurisée, bien entretenue et à l'abri des nuisances sonores, au 6e et avant dernier étage avec vue imprenable des collines de Meudon à la Seine Musicale, très beau 3 pièces de 69 m² en parfait état composé d'une entrée, d'un grand séjour de 29 m² avec cuisine ouverte équipée (plaque, four, hotte lave-vaisselle, réfrigérateur congélateur, lave-linge séchant) ouvrant sur balcon plein ciel, 2 chambres, salle d'eau avec fenêtre, WC indépendant, rangement. Local à vélos, possibilité location de parking. Loyer de 1.650 euros dont 150 euros de provision pour charges avec régularisation annuelle (chauffage compris), dépôt de garantie de 1.500 euros, honoraires d'agence de 1.043 euros dont 209 euros pour l'état des lieux."
73,152150619,"Chambre meublée dans appartement 3 pièces de 52 m².
Le colocataire de 33 ans est sympa, cool, sportif et peu présent.
L'appartement est situé à proximité du métro Mairie d'Issy Ligne 12 et des commerces.
Il est traversant, très clair, au 4ème étage sans ascenseur. Double vitrage. Digicode.
Cave, local à vélos. Chauffage individuel au gaz
La chambre de 12 m² est composée d'un lit double, d'un bureau et d'une chaise, d'une armoire, d'un meuble de chevet, commode et lampes.
Les espaces à partager sont la cuisine équipée avec lave-linge, le salon/salle à manger, la salle de douche et les WC séparés. EDF compris.
Formalités si intérêt adresser dossier par mail: pièce d'identité, dernier avis d'imposition, 3 dernieres quittances de loyer ou attestation precedent bailleur, 3 derniers bulletins de salaire, contrat de travail ou carte étudiant, justificatif de garantie Visale ou attestation du garant (avec les mêmes pièces.)."
74,152154683,"Hauts d'Issy, 16 bis rue Sergent, proximité Fort d'Issy les Moulineaux, à 10 minutes à pied du RER C, à deux pas des bus 169/290, dans une Allée pavillonnaire et calme, L IMMOBILIÈRE vous propose un charmant pavillon rénové sur 2 niveaux, composé en rez-de-chaussée d'une grande entrée avec penderies, de deux chambres (14.29 m² et 13.63 m²) dont une avec placards donnant sur une salle de bains et la seconde donnant sur un joli et agréable patio/terrasse arboré, un WC séparés, au 1er étage, d'un séjour spacieux (36.64 m²), lumineux, traversant avec balcon, une cuisine aménagée, une salle d'eau avec WC, au 2ème étage, 2 chambres mansardées avec climatisation, un sous/sol total avec buanderie, et de nombreux rangements. Idéal pour une famille nombreuse !!
Chauffage et eau chaude individuels gaz.
Pour visiter contacter Veronique DUBOUEIX.
Colocations s'abstenir.
Honoraire de location "" part locataire "" Bail Code Civil = 8.50 % TTC du loyer annuel charges comprises."
75,152163203,"PROCHE DU QUAI DE SEINE - RUE EUGÈNE ATGET. Dans un bel immeuble récent et sécurisé. Beau 2 pièces au 3ème étage avec ascenseur comprenant: cuisine aménagée ouverte sur le séjour, une chambre, une salle de bains avec WC. Un emplacement de parking situé en sous-sol. Le chauffage est collectif, inclus dans les charges.(Si bail code civil, conditions exclues des champs d'application de la loi du 6 juillet 1989)."
76,152188087,"Dans immeuble récent situé Avenue Victor Cresson - A 500 mètres du métro Mairie d'Issy et proche des commerces - Au 1er étage (surélevé identique a un 2ème étage) sans ascenseur – Bel appartement de trois pièces d'une superficie de 47 m² comprenant: une entrée, un séjour, une première chambre avec placards encastrés, une salle d'eau avec WC, une deuxième chambre avec placards encastrés et une cuisine avec meubles hauts et bas (emplacement pour machine à laver) - Cave en sous-sol - Eau froide, eau chaude et chauffage collectifs - Les honoraires de location à la charge du locataire sont de: 705,00 E TTC."
77,152189811,"Dans une résidence récente, nous vous proposons un agréable T2: une entrée, un séjour, une cuisine, une chambre, une salle de bains, WC, dressing. Une cave. Un emplacement de parking."
78,152195769,"Au 5 bis rue Aristide Briand, dans résidence neuve et sécurisée, beau 4 pièces lumineux de 81m². Au 5ème étage avec ascenseur, l'appartement se compose d'une entrée, un séjour donnant accès au balcon filant, une cuisine ouverte aménagée et équipée avec accès à la terrasse, 3 chambres dont une avec salle d'eau, une salle de bains,
La résidence est neuve, à 100m du tramway ""les moulineaux"" et de la gare RER C; commerces et supermarché Les 3 moulins à 5 minutes.
Place de stationnement disponible en supplément, nous contacter."
79,152214087,"Meudon Quai de Seine - Tramway T2 (Meudon sur Seine) Dans un ilôt verdoyant au coeur d'une résidence de grand standing; découvrez cet agréable deux pièces terrasse.
Bénéficiant d'une bonne exposition Ouest, cet appartement offre une excellente luminosité et des volumes appréciables avec un séjour de plus 22 m² et une terrasse/jardin de plus de 30 m².
L'appartement bénéficie en outre d'une large place de stationnement en sous-sol;
Son label basse consommation en fait le cocon idéal des jeunes couple ou des salariés en mobilité soucieux de maîtriser leurs charges tout en veillant au respect de l'environnement.
Marina se fera un plaisir de vous présenter cet appartement à voir très rapidement."
80,152244975,"DANS BEL IMMEUBLE DE STANDING FACE AU PARC SUZANNE LENGLEN A DEUX PAS DU TRAMWAY AVEC CAVE ET PARKING entrée, séjour, cuisine, chambre, salle de bains, WC
Assurance Multirisques Privilège *: 12.6 euros / mois
*Services facultatifs, voir conditions en agences."
81,152252025,"COLOCATION ACCEPTÉE - A 5 min de la gare d'Issy les Moulineaux, Duplex de 3 pièces de 60m² d'habitation, et 75m² de surface utile, comprenant au rez-de-chaussée: entrée, cuisine, séjour, une chambre, salle d'eau avec WC. A l'étage une très grande chambre de 20 m²; Bon état général. Disponible de suite."
82,152271687,"Dans un bel environnement proche transports et commerces entrée, cuisine, chambres, séjour, salle de bains, WC.
Assurance Multirisques Privilège *: 21.77 euros / mois
*Services facultatifs, voir conditions en agences."
83,152275815,"RUE SEVERINE- T3 de 74 m² situé au rez-de-chaussée. Il se compose d'une entrée avec WC séparé, d'une salle de bain, d'un séjour, d'une cuisine semi-équipée et d'un sous-sol aménageable. Il possède un balcon accessible par la cuisine. Proche du métro et des commerces. PREMIER CONTACT: par mail exclusivement (nous répondons à 100% des demandes de renseignement) CONDITIONS FINANCIÈRES: 3 fois le montant du loyer - pas de dossiers avec garants sauf étudiants."
84,152276305,"Flatlooker vous présente un 2 pièces extrêmement fonctionnel. Chauffé par géothermie, l'appartement est également régi par la domotique avec un écran tactile: éclairage, chauffage, volets, programmable et paramétrable, contrôle de la consommation, vidéoportier, volets électriques.Dans la première pièce cuisine/salon carrelée vous trouverez un grand dressing, un évier, des placards de rangements et des plaques à induction. La pièce est baignée de lumière avec ses deux grandes fenêtres. Très lumineuse également, la chambre est équipée de parquet et met à votre disposition un grand placard.Enfin, la salle de bain est composée d'une baignoire, d'un lavabo et de rangements, un WC et un sèche-serviettes. L'immeuble est raccordé à la fibre.Vous trouverez un parking privatif au premier sous-sol fermé, accessible directement par ascenseur et par bip. Environnement:
Dans l'écoquartier numérique du Fort d'Issy, avec piscine Feng Shui, espace d'animation culturelle et numérique, espaces verts avec un verger de 44 000 m², un jardin partagé et un jardin japonais, esplanade avec miroir d'eau.Vous avez également accès au réseau de transports en commun gratuits TUVIM à proximité.Commerces au pied de l'immeuble: boulangerie, pharmacie, conciergerie/maison de la presse, banque, coiffeur.
Système de collecte pneumatique des déchets par aspiration. VOUS POUVEZ VISITER CET APPARTEMENT EN 360+ SUR FLATLOOKER (RÉF: FLTK03244)."
85,152276737,"RUE SEVERINE- T3 de 80 m² situé au 5ème étage. Il se compose d'une entrée avec WC séparé, d'une salle de bain, d'un séjour, d'une cuisine semi-équipée et de 2 chambres. Proche du métro et des commerces. PREMIER CONTACT: par mail exclusivement (nous répondons à 100% des demandes de renseignement) CONDITIONS FINANCIÈRES: 3 fois le montant du loyer - pas de dossiers avec garants sauf étudiants."
86,152279317,"SSY-LES-MOULINEAUX
Dans un immeuble à 2 minutes du métro Corentin Celton, proche commerces, appartement 3 pièces 54.11 m², peinture et installation électrique récentent, au 4ème étage sans ascenseur comprenant un séjour, deux chambres, une salle d'eau avec WC et cuisine séparée.
Chauffage et eau chaude individuel gaz.
Loyer: 1300 Euros/mois
Charges: 90 Euros/mois
Dépôt de garantie: 1300 Euros
Honoraires à la charge du locataire 649.32 euros TTC
Honoraires d'état des lieux d'entrée 162.33 euros TTC."
87,152279813,"(English below)
Appartement rénové de 20 m² dans un immeuble récent (2008) avec ascenseur.
Équipements:
*Télévision 43"" & Chaînes TV
*Wifi (Fibre optique)
*Machine à laver & Sèche linge
*Four
*Réfrigérateur & Congélateur séparé
Quartier:
*Quartier très récent et sûr
*A 100 mètres de l'île -Saint-Germain
*Intermarché & Pharmacie & Restaurants juste en face de la rue
Transports:
*Tram 2 Jacques Henri Lartigue (400m)
Accès direct à la Défense en 20 minutes
*RER C Issy Val de Seine (700m) va à la Tour Eiffel en 8 minutes (3 stations)
**
Cosy renovated studio (20 m²) in a récent building (2008) with elevator.
Equipments:
*43"" TV & Channels
*Wifi (optical fiber)
*Wash machine/dryer
*Oven
*Fridge & Separate freezer
Area:
*Very safe and new built area
*100 meters from Île-Saint-Germain
*Supermarket & pharmacy & restaurants are just accross the street
Transports:
*Tram 2 Jacques Henri Lartigue (400m)
is going directly to La défense in 20 min
*RER C Issy Val de Seine (700m) is going to Eiffel Towel in 8 minutes (3 stations)."
88,152280901,"Issy les moulineaux - Disponibilité le 1er novembre 2019. Situé dans une résidence récente avec gardien ce duplex situé en rez-de-jardin, comme une maison avec entrée indépendante, vous offre: un beau séjour ouvert sur un petit jardin très agréable donnant le jardin de la copropriété au calme et proche de la seine, une cuisine séparée, à l'étage: un palier, deux chambres dont une avec terrasse avec vue sur la seine et l'autre avec balcon, une salle de bains, 2 WC séparés, le tout completé par un parking en sous-sol. Transport T2 à proximité. Chauffage et eau chaude indivuels électriques. Honoraires à charge du locataire 1065 euros. Appartement et Maison du mardi au samedi."
89,152284805,"JOLI 2 PIÈCES (45 m²), au 6ème étage vue DÉGAGÉE ET AU DERNIER ÉTAGE !! 51 rue du Chevalier de la barre ILM Comprenant: Entrée, séjour, chambre, cuisine, salle d'eau, WC PARKING. Contact: ou SMS."
90,152310107,"Rue Marcel Miquel à Issy les Moulineaux. A 150 mètres de l'arrêt du T2 Les Moulineaux.Toutes commodités à proximité.
Dans un immeuble ancien, Appartement de 3 Pièces d'une surface de 44.19 m², situé au 3ème étage sans ascenseur comprenant une entrée avec parquet et rangements, une pièce principale de 16.10m² avec cuisine américaine, aménagée et équipée d'une plaque 4 feux gaz, une chambre de 12.23 m² donnant sur la rue avec parquet et cheminée, une seconde chambre ou séjour de 12.94 m² avec parquet et cheminée, une salle d'eau avec WC.
Chauffage et eau chaude individuels au gaz.
Appartement en bon état,
Loyer Hors charges: 808.07€
Provisions charges: 80.00€ 
Loyer Charges comprises: 888.07€ 
Dépôt de garantie: 808.07€ 
Honoraires locataire TTC: 662.85€."
91,152316437,"Entre corentin celton et mairie d'issy dans résidence de standing, T5 en étage élevé avec terrasse bien agencé et lumineux. 2 parkings entrée, séjour, 4 chambres avec rangement 2 salles de bains, cuisine équipée, cave
Assurance Multirisques Privilège *: 21.77 euros / mois
*Services facultatifs, voir conditions en agences."
